actor_slug,type,title,url,captured_at,note
brokke-vvs-as-rorlegger-og-vvs-i-rysstad-rysstad,website,Offisiell nettside,https://www.facebook.com/profile.php?id=61552198067839,2026-04-15,
brokke-vvs-as-rorlegger-og-vvs-i-rysstad-rysstad,map,Google Maps,https://maps.google.com/?cid=11642104921219980918&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
troll-mountain-data-center-evje,map,Google Maps,https://maps.google.com/?cid=2834230564152317469&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
erv-teknikk-evje-as-evje,map,Google Maps,https://maps.google.com/?cid=7031100441390938177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
altidata-as-evje,map,Google Maps,https://maps.google.com/?cid=17956066502970985864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
knut-hovet-installasjonar-hovden-hovden-i-setesdal,website,Offisiell nettside,http://www.hovet.com/,2026-04-15,
knut-hovet-installasjonar-hovden-hovden-i-setesdal,map,Google Maps,https://maps.google.com/?cid=5965690760106709426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
e-service-stavanger-as-lyefjell,website,Offisiell nettside,https://www.e-servicestavanger.no/,2026-04-15,
e-service-stavanger-as-lyefjell,map,Google Maps,https://maps.google.com/?cid=11575382195757217027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
den-lekende-skomaker-as-arendal,website,Offisiell nettside,http://www.denlekendeskomager.no/,2026-04-15,
den-lekende-skomaker-as-arendal,map,Google Maps,https://maps.google.com/?cid=68877275803933741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
grimstad-sko-kalesjeservice-grimstad,website,Offisiell nettside,http://gskservice.no/,2026-04-15,
grimstad-sko-kalesjeservice-grimstad,map,Google Maps,https://maps.google.com/?cid=8129321505173474368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
eurosko-tvedestrand,website,Offisiell nettside,https://www.eurosko.com/no/,2026-04-15,
eurosko-tvedestrand,map,Google Maps,https://maps.google.com/?cid=18228627450707402986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
esmaili-dame-og-herreskredderi-arendal,map,Google Maps,https://maps.google.com/?cid=11651147606750918050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
arendal-souvenirs-klespleie-arendal,website,Offisiell nettside,https://www.arendalsouvenirs.no/,2026-04-15,
arendal-souvenirs-klespleie-arendal,map,Google Maps,https://maps.google.com/?cid=6895437620155493381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
meretes-atelier-lysthuset-grimstad,website,Offisiell nettside,http://www.lysthuset.no/,2026-04-15,
meretes-atelier-lysthuset-grimstad,map,Google Maps,https://maps.google.com/?cid=3814744952832683350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
husflidstua-grimstad,website,Offisiell nettside,http://www.husflidstua.no/,2026-04-15,
husflidstua-grimstad,map,Google Maps,https://maps.google.com/?cid=1791951133344151745&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
stitch-bunadsom-manufaktur-staubo,map,Google Maps,https://maps.google.com/?cid=9331842532426905232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
l-rolland-som-iveland,map,Google Maps,https://maps.google.com/?cid=4720532129210813476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kalesjeservice-batputer-tveit,map,Google Maps,https://maps.google.com/?cid=14867682448852859631&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
norsk-flid-husfliden-arendal-arendal,website,Offisiell nettside,http://www.norskflid.no/arendal,2026-04-15,
norsk-flid-husfliden-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=13432636152736874560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
garn-og-sybutikken-arendal,website,Offisiell nettside,https://www.garnogsybutikken.no/,2026-04-15,
garn-og-sybutikken-arendal,map,Google Maps,https://maps.google.com/?cid=8527952347611651274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
oddensenteret-grimstad,website,Offisiell nettside,https://www.odden.no/,2026-04-15,
oddensenteret-grimstad,map,Google Maps,https://maps.google.com/?cid=14220787339228725079&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
linda-i-floistads-systue-saltrod,map,Google Maps,https://maps.google.com/?cid=811798927257635728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
brandpark-as-avd-syralt-brekkesto,website,Offisiell nettside,http://syralt.no/,2026-04-15,
brandpark-as-avd-syralt-brekkesto,map,Google Maps,https://maps.google.com/?cid=389835043109869559&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
arnhilds-systue-asland-finsland,map,Google Maps,https://maps.google.com/?cid=7921883890396443783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
industrisom-as-arendal,website,Offisiell nettside,http://industrisom.no/,2026-04-15,
industrisom-as-arendal,map,Google Maps,https://maps.google.com/?cid=7066761662262584780&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
c-la-vie-klaer-interior-as-arendal,website,Offisiell nettside,http://clavie.no/,2026-04-15,
c-la-vie-klaer-interior-as-arendal,map,Google Maps,https://maps.google.com/?cid=17744443920706707426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kompanii-arendal,website,Offisiell nettside,http://www.kompanii.no/,2026-04-15,
kompanii-arendal,map,Google Maps,https://maps.google.com/?cid=13684593349486667171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
hos-solvi-arendal,website,Offisiell nettside,https://hossolvi.no/,2026-04-15,
hos-solvi-arendal,map,Google Maps,https://maps.google.com/?cid=17247155553564541183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
resolve-arendal,map,Google Maps,https://maps.google.com/?cid=2503318271323228983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kappahl-arendal,website,Offisiell nettside,https://www.kappahl.com/,2026-04-15,
kappahl-arendal,map,Google Maps,https://maps.google.com/?cid=5808063680824451062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rens-pa-flekken-as-arendal,map,Google Maps,https://maps.google.com/?cid=13428310148849640760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
agder-renovasjon-iks-arendal,website,Offisiell nettside,https://agderrenovasjon.no/,2026-04-15,
agder-renovasjon-iks-arendal,map,Google Maps,https://maps.google.com/?cid=14133030357934566115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
gitmark-arendal-arendal,website,Offisiell nettside,https://gitmark.no/arendal/,2026-04-15,
gitmark-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=16756547396476630086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
alti-harebakken-arendal,website,Offisiell nettside,https://www.alti.no/harebakken/?utm_source=GoogleMB&utm_medium=Infoboks&utm_campaign=GMB,2026-04-15,
alti-harebakken-arendal,map,Google Maps,https://maps.google.com/?cid=13103095979073066666&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
gina-tricot-arendal,website,Offisiell nettside,https://www.ginatricot.com/no/find-store/arendal-alti-arendal-1413?utm_source=gmb&utm_medium=organic&utm_campaign=no-arendal-vesterveien,2026-04-15,
gina-tricot-arendal,map,Google Maps,https://maps.google.com/?cid=7670774145597091954&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
dressmann-arendal,website,Offisiell nettside,http://dressmann.com/no/bedriftssider/finn-butikk/Norway/Dressmann_Arendal/,2026-04-15,
dressmann-arendal,map,Google Maps,https://maps.google.com/?cid=15170804190992520179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
veslas-boutique-grimstad-as-grimstad,website,Offisiell nettside,https://veslas.no/,2026-04-15,
veslas-boutique-grimstad-as-grimstad,map,Google Maps,https://maps.google.com/?cid=8115869825882218072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
hoyer-grimstad-as-grimstad,website,Offisiell nettside,https://hoyer.no/,2026-04-15,
hoyer-grimstad-as-grimstad,map,Google Maps,https://maps.google.com/?cid=12911018348016254093&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
lithe-as-grimstad,map,Google Maps,https://maps.google.com/?cid=9544203696572621162&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
skinsation-grimstad,website,Offisiell nettside,http://www.skinsation.no/,2026-04-15,
skinsation-grimstad,map,Google Maps,https://maps.google.com/?cid=11961428948993338758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
dressmann-grimstad,website,Offisiell nettside,http://dressmann.com/no/bedriftssider/finn-butikk/Norway/231/,2026-04-15,
dressmann-grimstad,map,Google Maps,https://maps.google.com/?cid=6315700764667992605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
dekkis-as-tvedestrand,map,Google Maps,https://maps.google.com/?cid=15693961566763983546&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
dekkis-as-meca-tvedestrand,website,Offisiell nettside,https://www.facebook.com/p/Dekkis-As-61564941405713/,2026-04-15,
dekkis-as-meca-tvedestrand,map,Google Maps,https://maps.google.com/?cid=18217034900173108863&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
amtmannsvingen-motorsenter-as-tvedestrand,website,Offisiell nettside,http://www.amtmannsvingen.com/,2026-04-15,
amtmannsvingen-motorsenter-as-tvedestrand,map,Google Maps,https://maps.google.com/?cid=5172302167941504094&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kenneth-hansen-risor,map,Google Maps,https://maps.google.com/?cid=5510260777818737195&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
brd-ellefsens-eftf-meca-risor,website,Offisiell nettside,http://ellefsens.no/,2026-04-15,
brd-ellefsens-eftf-meca-risor,map,Google Maps,https://maps.google.com/?cid=7834062577719305979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
tvedestrand-bilverksted-ans-tvedestrand,website,Offisiell nettside,http://tvedestrandbilverksted.no/kontakt-oss/,2026-04-15,
tvedestrand-bilverksted-ans-tvedestrand,map,Google Maps,https://maps.google.com/?cid=6246200324094088694&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
mobeltapetsererverkstedet-as-arendal,website,Offisiell nettside,http://www.moebeltapetserer.no/,2026-04-15,
mobeltapetsererverkstedet-as-arendal,map,Google Maps,https://maps.google.com/?cid=3452826837266126760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
fagmobler-arendal-arendal,website,Offisiell nettside,https://fagmobler.no/min-butikk/aust-agder/fagmobler-arendal,2026-04-15,
fagmobler-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=13105292293510778565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
mobelringen-arendal-arendal,website,Offisiell nettside,http://www.mobelringen.no/,2026-04-15,
mobelringen-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=2456173064831681063&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
grimstad-mobelrestaurering-og-forgylling-grimstad,website,Offisiell nettside,https://www.restaureringogforgylling.no/,2026-04-15,
grimstad-mobelrestaurering-og-forgylling-grimstad,map,Google Maps,https://maps.google.com/?cid=10107530055698029570&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
risor-som-og-mobelverksted-grete-hagen-risor,map,Google Maps,https://maps.google.com/?cid=12594222775326825886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
risor-snekkeri-as-risor,website,Offisiell nettside,https://www.risorsnekkeri.no/,2026-04-15,
risor-snekkeri-as-risor,map,Google Maps,https://maps.google.com/?cid=9717490723822960073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
stopp-hos-meg-anita-jul-larsen-mobeltapetserer-risor,map,Google Maps,https://maps.google.com/?cid=3405693388458223348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
byggmester-sommerfelt-as-risor,website,Offisiell nettside,http://www.byggmestersommerfelt.no/,2026-04-15,
byggmester-sommerfelt-as-risor,map,Google Maps,https://maps.google.com/?cid=11415803132024082638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
bo-mobler-lillesand,map,Google Maps,https://maps.google.com/?cid=16071254350117404129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
fagmobler-grimstad-grimstad,website,Offisiell nettside,https://fagmobler.no/min-butikk/aust-agder/fagmobler-grimstad,2026-04-15,
fagmobler-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=14077662288851708256&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
bohus-arendal-arendal,website,Offisiell nettside,https://www.bohus.no/butikker/arendal,2026-04-15,
bohus-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=15310317935341813012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
laerdoktor-sogne-sogne,website,Offisiell nettside,https://www.facebook.com/lerdoktorsogne/,2026-04-15,
laerdoktor-sogne-sogne,map,Google Maps,https://maps.google.com/?cid=7737898926488638800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
gjeving-trevarefabrikk-as-tvedestrand,website,Offisiell nettside,https://www.gjeving.no/,2026-04-15,
gjeving-trevarefabrikk-as-tvedestrand,map,Google Maps,https://maps.google.com/?cid=5878339890093704206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sykkelsport-as-arendal,website,Offisiell nettside,https://www.sykkelsport.no/,2026-04-15,
sykkelsport-as-arendal,map,Google Maps,https://maps.google.com/?cid=1735252395805230053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sykkelsport-grimstad-grimstad,website,Offisiell nettside,https://www.finn.no/butikk/sykkelsportgrimstad?previous=53743965,2026-04-15,
sykkelsport-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=18137977054863899129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
blom-sykkelservice-grimstad,map,Google Maps,https://maps.google.com/?cid=15417998366756943100&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sykkel-bent-grimstad,website,Offisiell nettside,https://www.sykkel-bent.no/,2026-04-15,
sykkel-bent-grimstad,map,Google Maps,https://maps.google.com/?cid=2462981833041788738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sport-1-grimstad-grimstad,website,Offisiell nettside,https://www.sport1.no/butikker/sport-1-grimstad,2026-04-15,
sport-1-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=11471780496649644159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
respons-norway-nedenes,map,Google Maps,https://maps.google.com/?cid=14270635923771656291&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
tvedestrand-sykkelverksted-as-tvedestrand,website,Offisiell nettside,http://tvedestrandsykkelverksted.no/,2026-04-15,
tvedestrand-sykkelverksted-as-tvedestrand,map,Google Maps,https://maps.google.com/?cid=7314497684398837048&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sport-1-risor-risor,website,Offisiell nettside,https://www.sport1.no/butikker/sport-1-risor,2026-04-15,
sport-1-risor-risor,map,Google Maps,https://maps.google.com/?cid=13029763423929313518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sport-1-vennesla-vennesla,website,Offisiell nettside,https://www.sport1.no/butikker/sport-1-vennesla,2026-04-15,
sport-1-vennesla-vennesla,map,Google Maps,https://maps.google.com/?cid=15458937091383408738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
brekke-sport-stoa-arendal,website,Offisiell nettside,https://www.brekkesport.no/,2026-04-15,
brekke-sport-stoa-arendal,map,Google Maps,https://maps.google.com/?cid=4419334569068266980&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
stisykkelbyen-arendal-arendal,website,Offisiell nettside,https://www.stisykkelbyen.no/,2026-04-15,
stisykkelbyen-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=16948734707126998543&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sport-1-arendal-arendal,website,Offisiell nettside,https://www.sport1.no/butikker/sport-1-arendal,2026-04-15,
sport-1-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=10541288411770752103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
xxl-arendal-arendal,website,Offisiell nettside,https://www.xxl.no/,2026-04-15,
xxl-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=15217036761586457319&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sport-outlet-evje-evje,website,Offisiell nettside,https://sportoutlet.no/?utm_source=evje&utm_medium=linkin&utm=,2026-04-15,
sport-outlet-evje-evje,map,Google Maps,https://maps.google.com/?cid=4592287170586015149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
intersport-evje,website,Offisiell nettside,https://www.intersport.no/storedetail?storeID=530,2026-04-15,
intersport-evje,map,Google Maps,https://maps.google.com/?cid=6453147418570103113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
etappe-lillesand,website,Offisiell nettside,https://www.etappebikes.no/,2026-04-15,
etappe-lillesand,map,Google Maps,https://maps.google.com/?cid=17344267102739777038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
norsk-hagebruksmuseum-grimstad,website,Offisiell nettside,http://www.gbm.no/norsk-hagebruksmuseum,2026-04-15,
norsk-hagebruksmuseum-grimstad,map,Google Maps,https://maps.google.com/?cid=17963786245670708974&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
grimstad-bys-museer-grimstad,website,Offisiell nettside,http://www.gbm.no/,2026-04-15,
grimstad-bys-museer-grimstad,map,Google Maps,https://maps.google.com/?cid=4357985995953455545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
carfix-arendal-arendal,website,Offisiell nettside,https://carfix.no/arendal/,2026-04-15,
carfix-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=7232091501535760457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
fs-auto-as-mekonomen-arendal,website,Offisiell nettside,https://www.mekonomen.no/butikk-bilverksted/arendal/gardsveien-7-at6016-144/,2026-04-15,
fs-auto-as-mekonomen-arendal,map,Google Maps,https://maps.google.com/?cid=8020988532820638662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
frameworks-as-arendal,website,Offisiell nettside,http://www.frameworks.no/,2026-04-15,
frameworks-as-arendal,map,Google Maps,https://maps.google.com/?cid=11996672683386630147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
arendal-batskade-service-as-arendal,website,Offisiell nettside,https://www.arendalbatskadeservice.no/,2026-04-15,
arendal-batskade-service-as-arendal,map,Google Maps,https://maps.google.com/?cid=14782464590476928985&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
jorkjen-mc-arendal,map,Google Maps,https://maps.google.com/?cid=13039287647118401144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
mekonomen-butikk-arendal-arendal,website,Offisiell nettside,https://www.mekonomen.no/finn-ditt-narmeste-verksted/arendal/gardsveien-7-at6016-000,2026-04-15,
mekonomen-butikk-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=14639090608353569085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
bilxtra-arendal-arendal,website,Offisiell nettside,https://bilxtra.no/,2026-04-15,
